stmPedRampID,stmPedRampCrossingLinkID1,stmPedRampCrossingLinkID2,stmPedRampCrossingLinkID3,stmPedRampCrossingLinkID4,stmPedRampLongitudeVideoLinear,stmPedRampLatitudeVideoLinear,stmPedRampWidth,stmPedRampSlope,stmPedRampCrossSlope,stmPedRampGutterSlope,stmPedRampPassingWidth,stmPedRampPassingCrossSlope,stmPedRampFlareSlopeLeft,stmPedRampFlareSlopeRight,stmPedRampSmooth,stmPedRampFlushAtTop,stmPedRampFlushAtBottom,stmPedRampFlushAtStreet,stmPedRampWarningSurfacePresent,stmPedRampWarningSurfaceCondition,stmPedRampTransitionSlopeLeft,stmPedRampTransitionSlopeRight,stmPedRampLandingCrossSlope
215448769,1215626385,,,,-84.1046982,33.9785936,,,,,,,,,,,,,-999,,,,
215459365,1237116461,,,,-83.9889276,33.9612352,,,,,,,,,,,,,,,,,
215463438,1107965612,,,,-83.9986084,33.9341599,,,,,,,,-999,,,,,,,,,
215468240,1232548625,1232548626,,,-84.1172217,33.9548712,,,,,,,,,,,,,-999,,,,
215471197,1218786008,1218786009,,,-84.0229686,33.9678411,,,,,,,,,,,,,,,,,
215488532,1201583894,,,,-83.9827314,33.9410387,,,,,,,,,,,,,-999,,,,
215513385,1226047083,,,,-84.0555803,33.9727749,,,,,,,-999,-999,,,,,,,,,
215528676,1218828610,,,,-84.1517319,33.9750482,,,,,,,,,,,,,,,,,
215534645,1227207398,,,,-84.0279402,33.9385497,,,,,,,,,,,,,-999,,,,
215537529,1232082436,,,,-84.2852573,33.8958548,,,,,,,,,,,,,,,,,
215540375,1216329253,,,,-84.2184844,33.8954388,,,,,,,,,,,,,,,,,
215600574,1227193442,1227193443,,,-84.0319334,33.9735163,,,,,,,,,,,,,-999,,,,
215655297,1225569990,,,,-84.121367,33.9033712,,,,,,,,,,,,,,,,,
215695380,1216909229,,,,-84.1917031,33.8850679,,,,,,-999,,,-999,,,-999,-999,,,,-999
215719250,1227466204,,,,-84.0178825,33.9612889,,,,,,,-999,,,,,,,,,,
215734876,1223039186,,,,-84.277256,33.9005499,,,,,,,,,,,,,,,,,
215749833,1224615466,1226822411,,,-84.2063358,33.9389035,,,,,,,-999,-999,,,,,-999,,,,
215816847,1224631941,1224631942,,,-84.1978494,33.9196662,,,,,,,,,,,,,,,,,
215822046,1226047080,,,,-84.0551887,33.9730033,,,,,,,,,,,,,,,,,
215831744,1219098182,,,,-84.1570846,33.9351113,,,,,,,,,,,,,-999,,,,
215839226,1218892796,,,,-84.1047029,33.9091858,,,,,,,,,,,,,,,,,
215869580,1227246373,,,,-84.0442841,33.953852,,,,,,,,,,,,,-999,,,,
215880492,1226039590,,,,-84.0690005,33.9672185,,,,,,,,,,,,,,,,,
215901508,1221816496,,,,-84.1414369,33.9543974,-999,,,,,-999,,,,,,,-999,-999,,,
215907483,788023267,,,,-84.1624114,33.8954647,,,,,,,,,-999,,,,,-999,,,
215913313,1224615451,,,,-84.2017651,33.9427646,,,,,,,,,,,,,,,,,
215927721,1213950069,,,,-83.9875895,33.9655821,,,-999,,,,,,,,,,,,,,
215938305,793516912,,,,-83.9975541,33.9791563,,,,,,,,,,,,,,,,,
215941192,1220338547,,,,-84.1982866,33.9698629,,,,,,,,,,,,,-999,,,,
215958282,1216386667,,,,-84.1346316,33.9420821,,,,,,,,,,,,,-999,,,,
216024081,640499895,,,,-84.1984843,33.8971765,,,,,,,,,,,,,,,,,
216037245,1201768300,,,,-83.9910936,33.9427388,,,,,,,,,,,,,,,,,
216124179,635457573,,,,-83.9865992,33.9746267,,,,,,,,,,,,,-999,,,,
216125259,1219082582,,,,-84.1353978,33.9110137,,,,,,,,,,,,,,,,,
216126582,1225326650,,,,-84.0904665,33.9766883,,,,,,,,,,,,,-999,,,,
216157558,1249381384,,,,-84.07469,33.970568,,-999,,-999,,,-999,-999,,,,,-999,,,,
216254584,1226002486,,,,-84.2155269,33.9422464,,,,,,,,,,,,,-999,,,,
216276775,1215870629,,,,-84.0967636,33.9684294,,,,,,,,,,,,,-999,,,,
216330971,401635818,1225345555,,,-84.0837369,33.9748069,,,,,,,,,,,,,-999,,,,
216334289,1202050240,1202050241,,,-83.9897312,33.9585272,,,,,,,,,,,,,,,,,
216335712,640599520,,,,-84.1440527,33.8899802,,,,,,,,,,-999,,,,,,,
216366353,1222585241,,,,-83.9983261,33.9358422,,,,,,,,,,,,,,,,,
216366673,1250871628,,,,-84.1721345,33.9228626,,,,,,,,,,,,,,,,,
216386934,1221795295,,,,-84.2261678,33.9526212,,,,,,,,,,,,,,,,,
216489590,1224631936,,,,-84.2050194,33.9188704,,,,,,,,,,,,-999,,,,,
216512751,1215588837,,,,-84.0279026,33.9385215,,,,,,,,,,,,,-999,,,,
216528073,1219098184,,,,-84.1566186,33.9342062,,,,,,,,,,,,,,,,,
216570168,1220159723,1220163045,,,-84.1130525,33.9554761,,,,,,,,,,,,,-999,,,,
216592842,1222604716,,,,-84.0016553,33.9265021,,-999,-999,,,,-999,-999,,,,,-999,,,,
216600232,1221571460,1221571463,,,-84.2403149,33.9472505,,,,,,,,,,,,,,,,,
216681622,1218924932,,,,-84.1831955,33.9083921,-999,,,,-999,,,,,,,-999,-999,,,,-999
216718192,1219098150,,,,-84.1596464,33.9368087,,,,,,,,,-999,,,,,-999,,,
216719581,1219667022,,,,-84.1604698,33.9429065,,,-999,,,,,,,,,,-999,,,,
216724996,1215872732,1215872736,,,-84.1172414,33.9645676,,,,,,,,,-999,,,,-999,,,,
216748335,1215636392,,,,-84.0883208,33.9931042,,,,,,,,,,,,,,,,,
216758798,1215632383,1215632386,,,-84.089853,33.9998721,,-999,-999,,-999,,-999,-999,-999,,,-999,-999,,,,-999
216759220,1219095991,,,,-84.0826341,33.952016,,,,,,,,,,,,,,,,,
216763124,1231137609,,,,-83.9858105,33.9585531,,-999,-999,,,,,,,,,-999,-999,-999,,,
216823427,1151673666,,,,-83.9948133,33.9494055,,,,,,,,,,,,,,,,,
216887780,1216386665,,,,-84.1349923,33.9423692,,,,,,,,,,,,,-999,,,,
216921947,1217436899,,,,-84.1217119,33.9631562,,,,,,,,,,,,,-999,,,,
216930982,1221601892,,,,-84.1338821,33.8852657,,,,,,,,,,,,,,,,,
216951966,1219637361,,,,-84.1450218,33.8944911,,,,,,,,,-999,,,,,,,,
216956938,1241621280,,,,-84.2765709,33.9063279,,,,,,,,,,,,,,,,,
217007045,1232315542,,,,-84.1597323,33.9582815,,,,,,,,,,,,,-999,,,,
217013627,1201768281,,,,-83.9948575,33.9525829,,,,,,,,,,,,,,,,,
217036458,1216141391,,,,-84.1344815,33.8937776,,,,,,,,,,,,,,,,,
217050899,1231178278,,,,-84.0101049,33.9250592,,-999,-999,,,,,,,,,,,,,,
217053688,1215870846,,,,-84.0943236,33.9635088,,,,,,,,,,,,,,,,,
217172654,1041550517,,,,-84.1398075,33.9642665,,,,,,,,,,,,,,,,,
217207646,793516914,,,,-83.9953911,33.9803886,,,,,,,,,-999,,-999,-999,,,,,
217226181,1201768301,1201768302,,,-83.9908085,33.9425466,,,-999,,,,,,,,,,-999,,,,
217242354,1219898542,,,,-84.1413748,33.9434196,,,,,,,,,,,,,,,,,
217252005,1220354495,,,,-84.2081736,33.8982484,,,,,,,,,,,,,,,,,
217252414,1224633160,,,,-84.2036899,33.9359001,,,,,,,-999,-999,,-999,,,-999,,,,
217253584,1224622548,,,,-84.1849471,33.9364551,,,,,,,,,,,,,,,,,
217254084,1232315180,,,,-84.1530564,33.9531309,,-999,-999,,,,,,,,,,-999,,,,
217254315,1224622545,,,,-84.1867172,33.9373021,,,,,,,,,,,,,,,,,
217257027,1215624149,,,,-84.0936949,33.9773479,,,,,,,,,,,,,-999,,,,
217321912,639782942,1221795307,,,-84.2193657,33.955206,,,,,,,,,,,,,-999,,,,
217333086,1201837824,,,,-83.9853464,33.9455862,,,,,,,,,,,,,-999,,,,
217342886,1226064447,,,,-84.0584444,33.9575915,,,,,,,,,,,-999,,,,,,
217345286,635094031,,,,-83.9711121,33.9443791,-999,-999,,,,,-999,-999,,,,,-999,,,,
217404855,1107975541,,,,-83.9835808,33.9528455,,,,,,,,,,,,,,,,,
217424837,1218866266,,,,-84.1883627,33.8675679,,,,,,,,,,,,-999,,-999,,,
217429956,1218794344,1226052593,,,-84.0185674,33.9727202,,,-999,,,,,,-999,,,,,,,,
217507655,1220417207,,,,-84.2123121,33.9858749,,,,,,,,,,-999,,,-999,,,,
217529599,1221874627,,,,-84.2295477,33.9692513,,,,,,,,,,,,,,,,,
217538728,1217436915,,,,-84.1240604,33.9638649,,,,,,,,,,,,,,,,,
217545241,1215588836,,,,-84.0279105,33.9382778,,,,,,,,,,,,,-999,,,,
217547838,1217436913,,,,-84.1241292,33.9638582,,,,,,,,,,,,,,,,,
217551232,1201573772,1201573773,,,-83.9996235,33.950633,,,,,,,,,,,,,,,,,
217552909,1215625025,,,,-84.0990431,33.9780216,,,,,,,,,,,,,,,,,
217589045,1221883461,,,,-84.1743075,33.9331385,,,,-999,,,,,,,,,-999,,,,
217625137,936860686,,,,-84.0932586,33.9929711,,,,,,,,,,,,,,,,,
217626200,1230951920,,,,-84.2431644,33.9273037,,,,,,,-999,-999,-999,,,,-999,,,,
217630241,1216291117,1216329283,,,-84.2063123,33.9071933,,,,,,,,,,,,,,,,,
217668408,1216378700,,,,-84.1403414,33.892509,,,,,,,,,,,,-999,,,,,
217669233,1230023303,,,,-84.1721835,33.8741642,,,,,,,,,,,,,,,,,
217675459,1249379745,,,,-84.0716635,33.9672852,-999,,,,,,-999,-999,,,,,-999,,,,
217681401,1228959074,,,,-84.1644536,33.897367,,,,,,,,,,,,,-999,,,,
217715837,1218937871,1218937874,,,-84.1715536,33.899927,,,,,,,-999,-999,,,,,-999,-999,,,
217720139,1227925196,,,,-84.0664827,33.9512403,,,,,,,,,,,,,-999,,,,
217747958,1101523365,,,,-83.9878101,33.9512221,,,,,,,,,,,,,,,,,
217751405,1201768279,,,,-83.9954489,33.9524157,,,,,,,,,,,,,,,,,
217754286,1241623682,,,,-84.2762369,33.9049234,,,,,,,,,,,,,,,,,
217754452,1228968772,,,,-84.1728837,33.901629,,,,,,,,,,,,,,,,,
217760806,1226039563,,,,-84.0915761,33.9960646,,,,,,,,,,,,,-999,,,,
217767674,1232576372,,,,-84.2792365,33.9029529,,,,,,,,,,,,,,,,,
217780045,788023267,,,,-84.1624692,33.8955172,,,,,,,,,,,,,,,,,
217782713,1225093177,,,,-84.2068248,33.9441076,,,,,,,,,,,,,,,,,
217809416,956447572,,,,-84.1421307,33.9626569,,,,,,,,,,,,,,,,,
217825717,1206004020,,,,-83.9752089,33.9475289,,,-999,,,,,,,,,,-999,-999,,,
217836764,1102726042,,,,-83.9882513,33.9562894,,,-999,,,,,,,,,,,,,,
217855926,1224632513,,,,-84.1411304,33.9550791,-999,-999,-999,,,,,,,,,,,,,,
217958486,1052337806,,,,-84.1370924,33.9155019,,,,,,,,,,,,,-999,,,,
217961175,1218924917,,,,-84.1868781,33.9082178,,,,,,,,,,,,,-999,,,,
217962365,1226002427,,,,-84.2214187,33.9371403,,,,,,,,,,,,,,,,,
217968429,1107981677,,,,-84.0011117,33.9581559,,,,,,,,,,,,,,,,,
218005369,1216141388,,,,-84.1282468,33.8915581,,,,,,,,,,,,,,,,,
218021564,1227466196,1227466198,,,-84.0192955,33.9613481,,,,,,,,,,,,,,,,,
218038905,1220033054,,,,-84.0222576,33.9839782,,,-999,,,,,,,,,,-999,,,,
218054950,1227207397,,,,-84.0279391,33.9382631,,,,,,,,,,,,,-999,,,,
218107552,1051373778,1218921512,,,-84.1441359,33.9620897,,,-999,,,,,,,,,-999,-999,,,,
218122536,1218828571,,,,-84.1538155,33.9791671,,,,,,,,,,,,,,,,,
218133945,1217436912,1217436917,,,-84.1239029,33.9634647,,,,,,,,,,,,,,,,,
218141796,1225345523,,,,-84.0798119,33.985793,,,,,,,,,,,,,-999,,,,
218162588,1024601325,,,,-83.98683,33.9547174,,,,,,,,,,,,,,,,,
218183389,1223051965,,,,-84.257115,33.9188385,,,,,,,-999,-999,,,,,,,,,
218186441,1216141424,,,,-84.1425195,33.8914099,,,,,,,,,,,,,,,,,
218191650,1214143674,,,,-84.0058782,33.9625124,,,,,,,,,,,,,-999,,,,
218231920,1212888585,,,,-84.0797787,33.9858653,,,,,,,,,,,,,-999,,,,
218236103,1201768273,,,,-83.993958,33.9492587,,,,,,,,,,,,,,,,,
218258135,1107979527,,,,-83.9870363,33.9520114,,,,,,,,,,,,,-999,,,,
218376231,1206035415,,,,-83.9911141,33.9508585,,,,,,,,,-999,,,,,-999,,,
218376618,1215875014,,,,-84.1116251,33.963581,,,,,,,,,,,,,-999,,,,
218383775,1222604716,,,,-84.0017179,33.9263773,-999,-999,-999,,,,-999,-999,,,,,-999,-999,,,
218390515,1227925200,,,,-84.0685011,33.952095,,,,,,,,,,,,,,,,,
218393244,1231732454,,,,-84.2546292,33.9065196,,,,,,,,,,,,,,,,,
218398293,1215624150,,,,-84.0937213,33.9773721,,,,,,,,,,,,,-999,,,,
218463480,1206510868,,,,-83.9901029,33.9607907,,,,,,,,,,,,,,,,,
218467643,1249395776,,,,-84.0903514,33.9906827,,,,,,,,,,,,,,,,,
218504457,1215871833,,,,-84.1158341,33.9614902,,-999,-999,,,,,,,,,,,,,,
218516850,788014961,,,,-84.171988,33.9226417,,,,,,,,,,,,,,,,,
218518459,1227925195,,,,-84.0661997,33.9511905,,,,,,,,,,,,,-999,,,,
218583574,1228968777,,,,-84.1719494,33.9005135,,,-999,-999,,,,,,,,,-999,-999,,,
218585819,1222599279,,,,-83.9984954,33.9339852,,,,,,,,,,,,,,,,,
218599451,1225566975,,,,-84.1360762,33.9143842,,,,,,,,,,,,,-999,,,,
218615560,1216291065,,,,-84.2142789,33.9107476,,,,,,,,,,,,,,,,,
218650016,1249379768,,,,-84.077657,33.9681909,,,,,,,-999,-999,,,,,-999,,,,
218656943,1221785185,,,,-84.2232057,33.9656766,,,,,,,,,,,,,,-999,,,
218657304,401438099,721676299,,,-84.0903138,33.9911285,,,,,,,,,,,,,,,,,
218658926,1232315181,,,,-84.1529663,33.9532858,,,,,,,,,,,,,,,,,
218676593,1097857659,,,,-83.9859853,33.9552681,,-999,-999,,,,,,,,,,,,,,
218695758,646614119,,,,-84.1465883,33.9697835,,,,,,,,,,,-999,-999,,,,,
218751343,1221574035,,,,-84.1482935,33.8894667,,,,,,,,,,,,,,,,,
218759622,1223620892,,,,-84.2745513,33.9022599,,,,,,,,,,,,,,,,,
218760320,1221816472,,,,-84.1389003,33.9515713,,,,,,,,,,,,,,,,,
218789705,1097857651,,,,-83.9873164,33.9564742,,,-999,,,,,,,,,,-999,,,,
218830736,1219092608,,,,-84.132732,33.9472714,,,,,,,,,,,,,,,,,
218920563,1216649416,,,,-84.1180148,33.9111427,,,,,,,,,,,,,,,,,
218939590,1251212195,,,,-84.1359008,33.887124,,-999,,-999,,,,,-999,,,,,,,,
218965988,401029999,1221785199,,,-84.2321835,33.9558705,,,,,,,,,,,,,-999,,,,
218967483,1221906005,,,,-84.2509763,33.9523909,,,,,,,,,,,,,-999,,,,
218968479,788023275,,,,-84.1619155,33.8829376,,,,,,,,,,,,,,,,,
218984687,1216387177,,,,-84.1204771,33.93436,,,,,-999,,,,,,,,-999,,,,
218991904,1213950110,,,,-83.9852792,33.9785633,,,,,,,,,,,,,,,,,
219023253,793626671,1201582671,,,-83.9978313,33.9575128,,,,,,,,,,,,,-999,,,,
219028630,1226026353,,,,-84.1148619,33.949383,,,,,,,,,,,,,,,,,
219033845,1217381564,,,,-84.2046817,33.8877992,,,,,,,,,,,,,,,,,
219063420,1227925177,1227925178,,,-84.05813,33.9525728,,,,,,,-999,-999,,,,,-999,-999,,,
219082091,1225774849,,,,-84.1140531,33.9111188,,,,,,,-999,-999,,,,,,,,,
219098823,1225091580,,,,-84.1693459,33.9355439,,,,,,,,,,,,,-999,,,,
219101994,272447577,1220565164,,,-84.1869428,33.9715791,,,,,,,,,,,,,,,,,
219143559,936860686,,,,-84.0933704,33.9929512,,,,,,,,,,,,,,,,,
219164284,1232315184,,,,-84.1580034,33.9562288,,,,,,,,,,,,,-999,,,,
219203591,1216141393,,,,-84.1355792,33.8936488,,,,,,,,,,,,,,,,,
219211937,1220338549,,,,-84.1968738,33.9690097,,,,,,,-999,,,,,,-999,,,,
219238921,1022330937,,,,-84.2401013,33.9661321,,,,-999,,,,,,,,,,,,,
219245030,1221906024,,,,-84.2431603,33.9618875,,,,,,,,,,,,,-999,,,,
219262701,787822924,1224628145,,,-84.222478,33.9320559,,,,,,,,,,,,,,,,,
219263479,1159469918,,,,-83.9867483,33.9563675,,,,,,,,,,,,,-999,,,,-999
219268288,401491777,,,,-84.0655024,33.9780509,,,,,,,,,,,,,-999,,,,
219286847,640142797,,,,-84.2143182,33.94138,,,,,,,,,,,,,,,,,
219306372,1222604719,1222604722,,,-84.0019723,33.9265973,,,,,,,,,,,,,-999,,,,
219324510,1022330937,,,,-84.2399541,33.9659466,,,,,,,,,,,,,,,,,
219327499,1236748269,,,,-84.2524349,33.9227091,,,,,,,,,,,,,-999,,,,
219333547,1217121597,,,,-84.1831795,33.8931492,,,,,,,-999,-999,,,,,-999,,,,
219382762,1216918254,,,,-84.2036506,33.8850389,,,,,,,,,,,,,,,,,
219386967,1218794348,,,,-84.0231759,33.9846916,,,,,,,,,,,,,,,,,
219400874,635457783,1227929164,,,-83.9853385,33.9819282,,,,,,,,,,,,,,-999,,,
219425535,1216649401,,,,-84.116889,33.9112241,,,,,,,,,,,,,,,,,
219484203,1215624630,,,,-84.0965743,33.9780865,,,,,,,,,,,,,,,,,
219515876,1228493741,,,,-84.1854313,33.9312962,,,,,,,,,,,,,,,,,
219519495,401636657,,,,-84.0955494,33.9652814,,,,,,,,,,,,,,,,,
219539109,1232563318,,,,-84.2743433,33.8982342,,,,,,,,,,,,,-999,,,,
219544375,1224877729,,,,-84.2118049,33.9387567,,,,,,,,,,,,,,,,,
219556026,401459389,,,,-84.0963453,33.9778269,,,,,,,,,,,,,,,,,
219578646,1228682611,,,,-84.2250232,33.9457829,,,,,,,,,,,,,,,,,
219628959,647409911,1219010837,,,-84.1356848,33.9459422,-999,,,,-999,,,,,,,,-999,,,,
219633528,1146817260,,,,-84.130225,33.9530454,,,,,,,,,,,,,,,,,
219687271,1216674576,,,,-84.1395173,33.891254,,,,,,,,,,,,,,,,,
219688485,1216386680,,,,-84.1228551,33.9414574,,,,,,,,,,,,,,,,,
219726669,1221909727,,,,-84.2391026,33.9587448,,-999,-999,,,,-999,-999,,,,,-999,,,,
219748489,1227905177,,,,-84.1606197,33.9125965,,,,,,,,,,,,,-999,,,,
219759405,1221874652,,,,-84.2351892,33.9639266,,,,,,,,,,,,,,,,,
219765198,1159469922,,,,-83.9868566,33.9565001,-999,-999,-999,,,,-999,-999,-999,-999,,,-999,-999,,,-999
219771514,1221540596,,,,-84.2121962,33.9681632,,,,,,,-999,-999,,,,,-999,,,,
219783716,1226027001,,,,-84.015537,33.9671075,,,,,,,,,,,,,,,,,
219836640,634419760,,,,-83.9897424,33.9573662,,,,,,,,,,,,,,,,,
219904901,1110051068,,,,-84.0789783,33.9880541,,,,,,,,,,,,,,,,,
219915034,1216302425,1220120112,,,-84.2230082,33.9032052,,,,,,,,,,,,,,-999,,,
219954125,1107975547,,,,-83.9860866,33.9531434,,,,,,,,,,-999,,,-999,,,,
220029108,1219010779,,,,-84.1351558,33.9440778,,,,,,,,,,,,,,,,,
220039892,1216378729,,,,-84.1598704,33.8818405,,,,,,,,,,,,,-999,,,,
220059125,1221905990,,,,-84.2511997,33.9468806,-999,,,,,,,,,,,,-999,,,,
220063685,1225326306,,,,-84.212194,33.9419901,,,,,,,,,,,,,,,,,
220064569,401495139,,,,-84.0939481,33.9616291,,,,-999,,,,,,,,,,,,,
220086171,1106973003,,,,-84.021692,33.9268952,,,,,,,,,,,,,,,,,
220120533,1236417420,,,,-83.9890762,33.9442114,,,,,,,,,,,,-999,-999,,,,
220143577,1221886319,,,,-84.1722571,33.9224882,,,,,,,,,-999,,-999,-999,,,,,
220143698,1221877428,,,,-84.1473212,33.9248608,,,,,,,,,,,,,-999,,,,
220201618,1227207399,,,,-84.0275961,33.9385128,,,,,,,-999,-999,,,,,-999,,,,
220248921,1227193446,,,,-84.0323317,33.9736647,,,,,,,,,-999,,,,-999,,,,
220258586,646614126,,,,-84.1633606,33.9768532,,,,,,,,,,,,,,,,,
220279619,647337479,1041550495,,,-84.1422047,33.9664197,,,,,,,,,,,,,,,,,
220299439,1231137613,1231137617,,,-83.9888739,33.9605539,,-999,-999,,,,,,,,,,,,,,-999
220300923,1206227531,,,,-83.9873195,33.9550264,,,,,,,,,-999,,,,,,,,
220306109,1218937871,1218937872,,,-84.171827,33.9000406,,,,,,,-999,-999,-999,,,,-999,-999,,,
220330559,1219086372,1220136560,,,-84.1258193,33.9076866,,,,,,,,,,,,,,,,,
220333469,1206004022,,,,-83.9776321,33.9497366,,,,,,,,,,-999,,,-999,,,,
220358426,646611624,,,,-84.1583382,33.9801964,,,,,,,,,,,,,,-999,,,
220395736,1221906032,,,,-84.2401477,33.9644882,,,,,,,,,,,,,-999,,,,
220415758,793626671,,,,-83.9977926,33.9575153,,,,,,,,,,,,,,,,,
220422141,1221874601,,,,-84.2232027,33.9700222,,,,,,,,,,,,,,,,,
220430566,1226031876,,,,-84.1029855,33.9508626,,,,,,,,,,,,,,,,,
220440843,401459389,,,,-84.0963174,33.9780297,,,,,,,,,,,,,,,,,
220462069,1106973003,,,,-84.0216386,33.926842,,,,,,,,,,,,,,,,,
220476653,408343925,,,,-84.2748021,33.9019471,,,,,,,,,,,,,-999,,,,
220516776,1227908773,,,,-84.1511792,33.9166925,,,,,,,,,,-999,,,-999,,,,
220528873,401495138,,,,-84.0939034,33.9613791,,,,,,,,,,,,,-999,,,,
220554138,1224628149,,,,-84.2220222,33.9321126,,-999,-999,,,,,,,,,,,-999,,,
220571083,1215687205,1228973759,,,-84.1345808,33.8860025,,,,,,,,,,,,,,,,,
220617575,1216291080,,,,-84.2092786,33.909809,,,-999,,,,,,,,-999,-999,,,,,
220618466,951316665,,,,-84.0075471,33.9154759,,,,,,,-999,-999,,,,,-999,,,,
220654487,783720556,,,,-83.9861526,33.9470048,,,,,,,-999,-999,,,,,-999,,,,
220654833,1215561878,,,,-84.0190054,33.9382392,-999,,,,,,,,,,,,,,,,
220671432,646611737,,,,-84.154761,33.9789492,,,,,,,,,,,,,,,,,
220697383,398156027,1225326653,,,-84.0863223,33.9764265,,,,,,,,,,,,,,,,,
220723912,1221779810,,,,-84.2180857,33.9661206,,,-999,,,,,,,,,,,,,,-999
220727357,1217381562,,,,-84.2053171,33.8887153,,-999,,,,,,,,,,,,,,,
220770563,1218848672,1218898139,,,-84.1129193,33.9047637,,,,,,,,,,,,,,,,,
220776643,1221874697,,,,-84.2338354,33.9660511,,,,,,,,,,,,,,,,,
220778178,1217436888,,,,-84.1183056,33.9619066,,,,,,,,,,,,,,-999,,,
220779458,1230019472,,,,-84.1809042,33.867789,,,,,,,,,,,,,,-999,,,
220786041,1241623684,1241623685,,,-84.2731482,33.9075146,,,,,,,,,,,,,,,,,
220787643,647351700,,,,-84.1373721,33.9626407,,,,,,,,,,,,,,,,,
220787975,1220163043,,,,-84.1130605,33.9551258,,,,,,,,,,,,,-999,,,,
220796016,1220419554,,,,-84.2257473,33.958994,,,,,,,,,,,,,,,,,
220806791,1215621832,,,,-84.0863156,33.9917139,,,,-999,,,,,,,,,,,,,
220830279,1222026430,,,,-84.2432579,33.9427867,,,,,,,,,,,,,,,,,
220851713,1215622453,,,,-84.0880329,33.9896098,,,,,,,,,,,,,,,,,
220867849,1201843915,,,,-83.989124,33.9505241,,-999,-999,,,,,,,,,,,,,,
220875883,1231137624,,,,-83.9886837,33.9602702,,,,,,,,,,,,,,,,,
220875937,1230994646,,,,-84.1951994,33.8909501,,,-999,,,,,,,,,,,,,,
220891713,1241680514,,,,-84.2682701,33.9078964,,,-999,-999,,,,,-999,,,,,,,,
220926924,1216329309,,,,-84.2052245,33.9023936,,,,,,,,,,,,,,,,,
220956818,1221906004,,,,-84.2507675,33.9521833,-999,,,,,,-999,,,,,,-999,,,,
220979184,1024438780,,,,-83.9886223,33.9573915,,,,,,,,,,,,,,,,,
221012574,1223626403,,,,-84.2652056,33.9126028,,,,,,,,,,,,,,,,,
221016740,1221816528,1221816529,,,-84.1495655,33.9501065,,,,,,,,,,,,,-999,,,,
221042172,1230951927,,,,-84.245312,33.9269434,,,,,,,,,,,,,,,,,
221073156,787963860,,,,-84.2576113,33.9187946,,,,,,,,,,,,,,-999,,,
221081323,1221795295,,,,-84.2261121,33.9526181,,,,,,,,,,,,,,,,,
221097198,1218918527,,,,-84.1665563,33.9741039,,,,,,,,,,,,,,,,,
221097370,1179791115,,,,-83.9842639,33.949186,,,-999,,,,,,-999,-999,,,-999,,,,
221130974,951316656,,,,-84.0113926,33.9152737,,,,,,,,,,,,,-999,,,,
221145053,1221795294,,,,-84.222969,33.9537588,,,,,,,,,,,,,,,,,
221151458,1226002428,1249381483,,,-84.2212667,33.9371363,,,,,,,,,,,,,,,,,
221176925,1221795294,1228114570,,,-84.2231196,33.9536795,,,,,,,,,,,,,,,,,
221224677,1201573794,,,,-83.9952249,33.9509579,,,,,,,,,,,,,,,,,
221260409,1227842121,,,,-84.0109065,33.9659995,,,,,,,,,-999,,,-999,,,,,
221269958,658229423,,,,-84.2060589,33.9839872,,,,,,,,,,,,,,,,,
221320624,1218896863,1225774843,,,-84.1124238,33.9082313,,,,,,,,,,,,,,,,,
221322829,1220380966,,,,-84.0827443,33.949302,,,,,,,,,,,,,-999,,,,
221326194,1217565815,1217565816,,,-84.1611083,33.8839323,,,,,,,,,,,,,-999,,,,
221331263,1224628149,,,,-84.2220935,33.9321457,,,,,,,,,,,,,,,,,
221332421,1215621833,,,,-84.0877052,33.989358,,,,,,,,,,,,,,,,,
221338857,1139074774,,,,-84.004335,33.9476913,,,,,,,,,,,,,-999,,,,
221356856,1218868861,,,,-84.1243716,33.9438202,,,,,,,,,,,,,-999,,,,
221363947,1218868875,1219010829,,,-84.1279642,33.9496565,,,,,,,,,,,,,,,,,
221390523,1221624991,,,,-84.0205547,33.9401483,,,,,,,,,,,,,,,,,
221404456,1225345544,,,,-84.0847581,33.9791303,,,,,,,,,-999,,,,-999,,,,
221405072,1220494584,,,,-84.1413353,33.9434249,,,,,,,,,,,,,,,,,
221437383,1223039201,,,,-84.2820312,33.8965583,,,,,,,,,,,,,,-999,,,
221448923,1226822409,,,,-84.20447,33.9365994,,,,,,,,,,,,,-999,,,,
221458720,1249395776,,,,-84.0902769,33.9907362,,,,,,,,,,,,,,,,,
221468997,1213950111,,,,-83.9852013,33.9784455,,,,,,,,,,,,,,-999,,,
221470830,1216141410,1216141411,,,-84.141421,33.8934158,,,,,,,,,,,,,-999,,,,
221492524,1221886304,,,,-84.1758285,33.9275687,,,,,,,,,,,-999,-999,,,,,
221527032,1201573781,1201573783,,,-83.9963035,33.953915,,,-999,,,,,,,,,,,,,,
221527476,1213950106,,,,-83.985721,33.978612,,,,,,,,,,,,,,,,,
221530973,1216329257,,,,-84.2178124,33.8955401,,,,,,,,,,,,,,,,,
221552469,793516910,,,,-83.9973797,33.9794265,,,,,,,,,,,,,,,,,
221593705,1215871833,,,,-84.1158854,33.9614239,,,,,,,,,,,,,,,,,
221609387,1220177500,,,,-84.2094809,33.9739739,,,,,,,-999,,,,,,,,,,
221624870,1219620772,,,,-84.1736831,33.9689235,,,,,,,,,,,,,,,,,
