stmCrossingLinkID,stmPedRampID1,stmPedRampID2,stmPedRampID3,stmPedRampID4,RampCount
1227908773,297472537,220516776,,,2
1227908774,281043853,231448287,,,2
1227925097,244521950,287047845,,,2
1227925100,288416475,244521950,,,2
1227925113,251308414,283001196,,,2
1227925114,251886628,248754287,,,2
1227925117,251308414,251886628,,,2
1227925118,283001196,248754287,,,2
1227925125,287466590,268232822,,,2
1227925126,284206811,281157238,,,2
1227925128,268232822,281157238,,,2
1227925130,287466590,284206811,,,2
1227925150,269754097,,,,1
1227925161,224390392,,,,1
1227925173,276409173,250933895,,,2
1227925177,250099379,219063420,,,2
1227925178,291494866,219063420,,,2
1227925179,293854845,291494866,,,2
1227925183,236010550,298824122,,,2
1227925186,263196801,269600708,,,2
1227925187,298221103,269600708,,,2
1227925194,256519787,271990877,,,2
1227925195,222124463,218518459,,,2
1227925196,217720139,294314216,,,2
1227925199,242385883,271098245,246824663,247800422,4
1227925200,218390515,,,,1
1227925201,276547315,248764404,,,2
1227925203,230617263,,,,1
1227929158,260923668,289215930,,,2
1227929159,272125658,210790312,,,2
1227929160,274677349,297115474,,,2
1227929163,273575246,212169441,,,2
1227929164,223665425,219400874,,,2
1227929166,288617393,292471630,,,2
1228114570,253286207,221176925,,,2
1228114571,276094453,253286207,,,2
1228115770,227520740,212378478,,,2
1228493741,276607292,219515876,,,2
1228493751,234420374,259862176,,,2
1228681376,292918199,223222996,,,2
1228681381,276054514,,,,1
1228681385,280819063,226067993,,,2
1228682609,290576969,261607342,,,2
1228682611,219578646,261920669,,,2
1228776633,294480243,240110798,,,2
1228776636,275135747,294480243,,,2
1228776638,283189139,275135747,,,2
1228776640,240110798,283189139,,,2
1228890825,253813413,245019303,,,2
1228890826,232832605,245019303,,,2
1228959074,217681401,251515634,,,2
1228959076,293279985,263708678,,,2
1228968762,262845047,257833003,,,2
1228968765,299376780,247385351,,,2
1228968769,253501054,299063628,,,2
1228968771,295704354,255337305,,,2
1228968772,262399148,217754452,,,2
1228968775,277610077,263772092,,,2
1228968777,244860321,218583574,,,2
1228973750,212039218,253973008,,,2
1228973759,227234354,220571083,,,2
1228973761,262947030,281491810,,,2
1228973762,268474724,224392553,,,2
1229209462,224124421,233151043,,,2
1229209464,259957196,292015295,,,2
1229209466,285325292,258933016,,,2
1229209469,242392211,264271965,,,2
1229568853,223307716,,,,1
1229568856,262973905,210678056,,,2
1229568857,257482841,226666528,,,2
1229571773,270079189,231016182,,,2
1229571775,285602908,255265227,,,2
1229571777,240468878,270898234,,,2
1229571779,242154015,,,,1
1229571780,246908949,242154015,,,2
1229571784,235150801,211138978,,,2
1229581708,271808050,282985183,,,2
1229581710,232384249,242201635,,,2
1229585057,255040339,295927980,,,2
1229793360,224283332,210188782,,,2
1229793372,282119697,287013137,,,2
1229793383,266658902,238514253,,,2
1229793387,224959125,213685256,,,2
1229793394,266110257,250822265,,,2
1229793395,210525254,257484066,,,2
1229992743,263831638,237109819,,,2
1230013164,263076962,267846981,,,2
1230019470,282994255,255432615,,,2
1230019472,220779458,278463543,,,2
1230023301,288006414,253073976,,,2
1230023303,217669233,233951643,,,2
1230225491,294188234,,,,1
1230225493,229669411,,,,1
1230755608,258611310,257145698,,,2
1230755614,254827126,247064106,,,2
1230755621,211977165,292239146,,,2
1230755624,299557922,260661580,,,2
1230755625,254271642,260661580,,,2
1230755630,237701354,,,,1
1230755633,244411390,275282909,,,2
1230755640,264013920,244848772,,,2
1230755646,288634756,,,,1
1230756947,283722037,251591658,,,2
1230756950,256886670,249746321,,,2
1230939159,293252217,242405211,,,2
1230939167,283413057,222043219,,,2
1230951920,295300449,217626200,,,2
1230951923,281247225,231839555,,,2
1230951925,230537666,250007453,,,2
1230951927,221042172,,,,1
1230951946,244014578,282561766,,,2
1230951954,297200583,,,,1
1230951955,289069399,297200583,,,2
1230951957,245479476,244792772,,,2
1230957624,283794869,,,,1
1230958565,271536974,,,,1
1230968000,262344456,231845272,,,2
1230968014,268291742,,,,1
1230968017,268291742,,,,1
1230994640,248613236,,,,1
1230994641,286539780,,,,1
1230994643,230815638,259517102,,,2
1230994645,241304824,285771327,,,2
1230994646,237544062,220875937,,,2
1231137609,235847946,216763124,,,2
1231137612,253257860,258690925,,,2
1231137613,220299439,,,,1
1231137617,278218379,220299439,,,2
1231137620,253257860,278218379,,,2
1231137624,282712045,220875883,,,2
1231178258,287491450,248468104,,,2
1231178259,293732264,275121159,,,2
1231178272,294100865,,,,1
1231178274,279812834,263275795,,,2
1231178278,217050899,287156575,,,2
1225767648,,,,,
1225767650,,,,,
1225804877,,,,,
1225806319,,,,,
1225929002,,,,,
1226002437,,,,,
1226002542,,,,,
1226002546,,,,,
1226023482,,,,,
1226023483,,,,,
1226023485,,,,,
1226023488,,,,,
1226023490,,,,,
1226023492,,,,,
1226023494,,,,,
1226023496,,,,,
1226023498,,,,,
1226026937,,,,,
1226026952,,,,,
1226026976,,,,,
1226031890,,,,,
1226031892,,,,,
1226047103,,,,,
1226052590,,,,,
1226054002,,,,,
1226054003,,,,,
1226054004,,,,,
1226054678,,,,,
1226351186,,,,,
1226351188,,,,,
1226351190,,,,,
1226351805,,,,,
1226643901,,,,,
1226797059,,,,,
1227014567,,,,,
1227014569,,,,,
1227014570,,,,,
1227014571,,,,,
1227014572,,,,,
1227014574,,,,,
1227072567,,,,,
1227193465,,,,,
1227193466,,,,,
1227193467,,,,,
1227193468,,,,,
1227193469,,,,,
1227193470,,,,,
1227227143,,,,,
1227258672,,,,,
1227258673,,,,,
1227417468,,,,,
1227842119,,,,,
1228681378,,,,,
1228775193,,,,,
1228959042,,,,,
1228973753,,,,,
1229206126,,,,,
1229206128,,,,,
1229206130,,,,,
1229209468,,,,,
1229581712,,,,,
1229793385,,,,,
1229990000,,,,,
1230951940,,,,,
1230951952,,,,,
1230968007,,,,,
1230968010,,,,,
1230968011,,,,,
1230968018,,,,,
1230994639,,,,,
1231137611,,,,,
1231178268,,,,,
1231178269,,,,,
1231178279,289761656,227367720,,,2
1231178280,243800934,240862332,,,2
1231241058,240358278,,,,1
1231241067,290942331,226739218,,,2
1231286557,287538268,289857113,,,2
1231286558,251555220,289857113,,,2
1231286560,290226258,287538268,,,2
1231286565,223936510,,,,1
1231438583,274713042,241142437,,,2
1231438591,277869371,298104385,,,2
1231444546,260560182,,,,1
1231444564,246084219,223201665,,,2
1231587346,236380751,271289174,,,2
1231587348,239292031,242781509,,,2
1231587352,256391111,284349847,,,2
1231587354,211144094,,,,1
1231732382,235672505,238315489,,,2
1231732449,299934016,229627618,,,2
1231732451,256532589,,,,1
1231732452,296344098,,,,1
1231732454,218393244,,,,1
1231732455,270862346,,,,1
1231732461,214165560,239717993,,,2
1231732462,240615924,258315992,,,2
1231737947,280429066,,,,1
1232067567,297119894,,,,1
1232067612,276457982,294008222,,,2
1232082436,243825825,215537529,,,2
1232082440,268192996,232469492,,,2
1232082470,282802526,266313456,,,2
1232082496,263559091,,,,1
1232275713,233258792,243774271,,,2
1232275715,232017211,224329423,,,2
1232275716,263471007,224329423,,,2
1232275718,269460481,,,,1
1232305345,262485993,211492206,,,2
1232306775,229851912,222663210,,,2
1232309009,211076531,253353315,,,2
1232311273,283331696,,,,1
1232311277,254411494,284106042,,,2
1232311278,259297411,210993688,,,2
1232315180,290418307,217254084,,,2
1232315181,218658926,,,,1
1232315184,219164284,299410615,,,2
1232315536,249396995,236187340,,,2
1232315539,274528564,249396995,,,2
1232315542,217007045,236187340,,,2
1232450601,240057379,290199458,,,2
1232544574,271443638,233398288,,,2
1232544575,276679229,271443638,,,2
1232544601,281652781,260210845,,,2
1232546322,278448328,,,,1
1232548623,273392550,257277552,,,2
1232548625,215468240,266370410,,,2
1232548626,273392550,215468240,,,2
1232563281,238903092,254104720,,,2
1232563318,293259039,219539109,,,2
1232576354,226257448,231583109,,,2
1232576372,217767674,286465713,,,2
1232576376,246586232,,,,1
1232576381,258948971,,,,1
1232576383,284434778,,,,1
1232576385,269112145,228691149,,,2
1232576386,271208603,240797971,,,2
1232576400,269084006,,,,1
1232576402,242601016,269084006,,,2
1232576403,242601016,,,,1
1232576430,246278620,262718267,,,2
1232576444,248944076,,,,1
1232578036,211260938,277236360,,,2
1232605412,292705870,285963921,,,2
1232605417,295711338,,,,1
1232743074,222766721,,,,1
1232764091,282553314,256099304,,,2
1232813553,276917729,248902987,,,2
1232820530,291551982,,,,1
1232820531,268527899,,,,1
1232821096,241006458,270840120,,,2
1232825254,295759690,215034826,,,2
1233090520,298105648,213064503,,,2
1233095360,289714970,231770266,,,2
1233095362,213064503,289714970,,,2
1233095363,298105648,231770266,,,2
1233095366,238436831,,,,1
1233095371,269440170,,,,1
1233229442,247227547,295219131,,,2
1233229444,229989115,283746308,,,2
1233229448,262516709,,,,1
1233229873,291312727,299632458,,,2
1233229989,278207673,281150885,,,2
1233358912,246605218,241857443,,,2
1233358913,290991337,246605218,,,2
1233369548,213614377,235230259,,,2
1233369549,298725336,259307134,,,2
1233446287,254097382,248006655,,,2
1236344216,255528666,,,,1
1236344217,249737343,,,,1
1236344228,262068815,224319901,,,2
1236344236,299267623,244127530,,,2
1236417420,215174635,220120533,,,2
1236417421,298785211,260634171,,,2
1236417443,272863257,,,,1
1236742422,294742515,288810089,,,2
1236748258,262130968,212957126,,,2
1236748260,281182815,223459483,,,2
1236748266,226063530,238924596,,,2
1236748269,210140672,219327499,,,2
1236748271,240064128,226961991,,,2
1236748275,233013185,239023654,,,2
1236748276,213707654,,,,1
1236748277,251201495,,,,1
1236748278,286998779,270196552,,,2
1236748279,286557233,222241528,,,2
1236963024,233992874,,,,1
1236963034,225188031,222045585,,,2
1236967496,291863101,227909753,,,2
1237047407,285004233,,,,1
1237116461,228567922,215459365,,,2
1237116476,253776037,,,,1
1237122666,223846158,,,,1
1237122680,229266876,237885368,,,2
1237124772,253161793,233474511,,,2
1237137350,258952171,,,,1
1237137354,254308213,252807070,,,2
1239218642,233233864,245645680,,,2
1239218644,268129513,,,,1
1239218652,210038029,,,,1
1240656914,226979582,228637677,,,2
1240656915,250739649,255946481,,,2
1241260715,295532506,233294789,,,2
1241260717,257344657,242520699,,,2
1241260718,289338859,252436307,,,2
1241621280,282826456,216956938,,,2
1241623682,217754286,259249718,,,2
1241623684,220786041,245974885,,,2
1241623685,276163491,220786041,,,2
1241623702,262431486,,,,1
1241672936,246162811,,,,1
1241678906,246852537,253172870,,,2
1241680512,242205616,233062115,,,2
1241680514,274380041,220891713,,,2
1241774664,265649168,240066811,,,2
1241774665,229269861,231839555,,,2
1242389308,267107606,262379478,,,2
1243070286,257666723,,,,1
1243070296,255155348,,,,1
1243070301,281951851,,,,1
1243606716,266389133,,,,1
1243606717,230353449,,,,1
1243606723,284448139,260962350,,,2
1243606726,230806768,,,,1
1243795283,266813589,,,,1
1243795284,255778346,255980445,,,2
1243795285,287358528,,,,1
1244767106,278115920,269517304,,,2
1244767108,275166346,272956543,,,2
1244771002,245982836,,,,1
1244771003,284902152,294982148,,,2
1244771004,282161184,281647202,,,2
1245738543,243587100,293230209,,,2
1245953318,260527879,280685562,,,2
1245959261,234701443,260680170,,,2
1246168351,250241844,276547315,,,2
1246168352,290752411,,,,1
1246168353,235912696,214542266,,,2
1246168355,213886706,249125439,,,2
1246168356,249125439,,,,1
1247279656,250690977,,,,1
1249193979,282976357,273671902,,,2
1249193980,271985613,247754482,,,2
1249272360,242952581,,,,1
1249292126,296372171,,,,1
1249343324,259282585,252969989,,,2
1249343345,294772631,263422784,,,2
1249379745,217675459,233126400,,,2
1249379749,248234573,274544590,,,2
1249379752,228492666,270219968,,,2
1249379768,275704808,218650016,,,2
1249379772,298665422,,,,1
1249379789,263781083,293069081,,,2
1249381384,255192365,216157558,,,2
1249381483,269007671,221151458,,,2
1249381486,227442180,233572241,,,2
1249381494,232877195,259701339,,,2
1249381529,252754187,256677135,,,2
1249395775,239459688,212553762,,,2
1249395776,218467643,221458720,,,2
1249512890,225847137,288794819,,,2
1249546054,273606162,221872301,,,2
1249736459,235224842,285748980,,,2
1249736460,211049793,292036646,,,2
1249785837,257214659,268055776,,,2
1249787256,295776283,,,,1
1249803437,288358957,276500378,,,2
1249803439,244054086,231316276,,,2
1250103432,212906527,261920662,,,2
1250420174,255306076,233932111,,,2
1250847223,273931529,283950924,,,2
1250847224,211299712,,,,1
1250871626,246946731,239621364,,,2
1250871627,293059841,294370095,,,2
1250871628,216366673,227916864,,,2
1250874747,287365164,274171137,,,2
1250874748,257114715,239191273,,,2
1250874749,222263355,213987990,,,2
1250874755,290608187,223681076,,,2
1250884340,273792661,,,,1
1250884356,279185852,232457036,,,2
1250884357,229365186,,,,1
1250889318,245776368,237146457,,,2
1250900156,298080531,,,,1
1250984644,268241696,233278485,,,2
1250984645,295817364,233278485,,,2
1250984646,212202996,295817364,,,2
1250984648,239807406,274166832,,,2
1250984656,244634367,240877610,,,2
1250984657,247357446,,,,1
1250984658,298937933,247357446,,,2
1250984659,240877610,298937933,,,2
1250984667,239325331,296239061,,,2
1250984671,269053893,259912516,,,2
1251059642,268290590,250933895,,,2
1251059677,283703908,,,,1
1251076233,227719647,261693680,,,2
1251212161,272866299,,,,1
1251212167,238018743,274564948,,,2
1251212174,288919590,282262937,,,2
1251212177,269768912,,,,1
1251212181,253792296,273233269,,,2
1251212187,275278414,242698318,,,2
1251212188,238564161,245146384,,,2
1251212195,218939590,,,,1
1251212197,292209942,286619202,,,2
1251212198,264595625,292209942,,,2
1251212213,270049700,270427471,,,2
1251212223,236501731,,,,1
1251414014,213021355,251063103,,,2
1251480806,294520392,288999639,,,2
1251480812,239583161,278320191,,,2
1251827100,263222998,244262122,,,2
1251831907,295135843,,,,1
1251831913,295135843,,,,1
1251831915,210161103,263095956,,,2
1251831916,263095956,,,,1
1251831917,210161103,,,,1
1251838792,215181619,287290609,,,2
1251838793,255788814,215181619,,,2
1251843123,226979582,250739649,,,2
1251843125,242951833,,,,1
1231185432,,,,,
1231438577,,,,,
1231438604,,,,,
1231438606,,,,,
1231438628,,,,,
1231732508,,,,,
1232275711,,,,,
1232275712,,,,,
1232304727,,,,,
1232308997,,,,,
1232312066,,,,,
1232317842,,,,,
1232546329,,,,,
1232576401,,,,,
1232576439,,,,,
1232605678,,,,,
1232733344,,,,,
1232733348,,,,,
1232763449,,,,,
1232764087,,,,,
1232811433,,,,,
1232828613,,,,,
1237116468,,,,,
1237116469,,,,,
1237116470,,,,,
1237116471,,,,,
1237116472,,,,,
1237116473,,,,,
1237122670,,,,,
1237122671,,,,,
1237137352,,,,,
1238315863,,,,,
1238315864,,,,,
1238315865,,,,,
1238315866,,,,,
1238322797,,,,,
1238322798,,,,,
1238734533,,,,,
1241619687,,,,,
1241619689,,,,,
1243070252,,,,,
1243070257,,,,,
1243070261,,,,,
1243070265,,,,,
1243070266,,,,,
1243070268,,,,,
1243070280,,,,,
1243070283,,,,,
1243070290,,,,,
1243606725,,,,,
1243607611,,,,,
1245301914,,,,,
1249109406,,,,,
1249193982,,,,,
1249193985,,,,,
1249193987,,,,,
1249379732,,,,,
1249381352,,,,,
1249388167,,,,,
1249388193,,,,,
1249388195,,,,,
1249568625,,,,,
1249568627,,,,,
1249790736,,,,,
1249790738,,,,,
1249790741,,,,,
1249790742,,,,,
1250856704,,,,,
1250871615,,,,,
1250871619,,,,,
1251059661,,,,,
1251059663,,,,,
1251059664,,,,,
1251059665,,,,,
1251082254,,,,,
1251831908,,,,,
1251831909,,,,,
1251831910,,,,,
1251831911,,,,,
1251831912,,,,,
1251831914,,,,,
1251831918,,,,,
1251831919,,,,,
1251831920,,,,,
1251831922,,,,,
1251831923,,,,,
1251831928,,,,,
1251831929,,,,,
1251838784,,,,,
1251838794,,,,,
1251838795,,,,,
1251843143,,,,,
1284526102,300000001,300000002,300000003,,3
